Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,Position,TrackStatus,IsAccurate
LEC,16,7.0,0 days 00:01:18.656000,1.0,MEDIUM,7.0,,,0 days 00:00:20.633000,0 days 00:00:37.281000,0 days 00:00:20.742000,2.0,1,True
LEC,16,8.0,0 days 00:01:17.990000,1.0,MEDIUM,8.0,,,0 days 00:00:20.357000,0 days 00:00:36.978000,0 days 00:00:20.655000,2.0,12,True
LEC,16,9.0,0 days 00:01:21.212000,1.0,MEDIUM,9.0,,,0 days 00:00:20.351000,0 days 00:00:39.971000,0 days 00:00:20.890000,2.0,2,True
LEC,16,10.0,0 days 00:01:19.912000,1.0,MEDIUM,10.0,,,0 days 00:00:20.059000,0 days 00:00:38.874000,0 days 00:00:20.979000,2.0,2,True
LEC,16,11.0,0 days 00:01:19.890000,1.0,MEDIUM,11.0,,,0 days 00:00:20.125000,0 days 00:00:39.049000,0 days 00:00:20.716000,2.0,21,True
LEC,16,12.0,0 days 00:01:16.439000,1.0,MEDIUM,12.0,,,0 days 00:00:20.313000,0 days 00:00:35.908000,0 days 00:00:20.218000,2.0,1,True
LEC,16,13.0,0 days 00:01:16.207000,1.0,MEDIUM,13.0,,,0 days 00:00:19.961000,0 days 00:00:36.049000,0 days 00:00:20.197000,2.0,1,True
LEC,16,14.0,0 days 00:01:16.630000,1.0,MEDIUM,14.0,,,0 days 00:00:20.011000,0 days 00:00:36.164000,0 days 00:00:20.455000,2.0,1,True
LEC,16,15.0,0 days 00:01:16.042000,1.0,MEDIUM,15.0,,,0 days 00:00:19.885000,0 days 00:00:35.894000,0 days 00:00:20.263000,2.0,1,True
LEC,16,16.0,0 days 00:01:15.743000,1.0,MEDIUM,16.0,,,0 days 00:00:19.822000,0 days 00:00:35.824000,0 days 00:00:20.097000,2.0,1,True
LEC,16,17.0,0 days 00:01:15.268000,1.0,MEDIUM,17.0,,,0 days 00:00:19.763000,0 days 00:00:35.624000,0 days 00:00:19.881000,2.0,1,True
LEC,16,18.0,0 days 00:01:14.821000,1.0,MEDIUM,18.0,,,0 days 00:00:19.559000,0 days 00:00:35.385000,0 days 00:00:19.877000,2.0,1,True
LEC,16,19.0,0 days 00:01:15.516000,1.0,MEDIUM,19.0,,,0 days 00:00:19.547000,0 days 00:00:35.916000,0 days 00:00:20.053000,1.0,1,True
LEC,16,20.0,0 days 00:01:14.807000,1.0,MEDIUM,20.0,,,0 days 00:00:19.437000,0 days 00:00:35.334000,0 days 00:00:20.036000,1.0,1,True
LEC,16,21.0,0 days 00:01:15.782000,1.0,MEDIUM,21.0,,,0 days 00:00:19.631000,0 days 00:00:36.113000,0 days 00:00:20.038000,1.0,1,True
LEC,16,24.0,0 days 00:01:16.020000,2.0,HARD,2.0,,,0 days 00:00:19.794000,0 days 00:00:36.084000,0 days 00:00:20.142000,3.0,1,True
LEC,16,25.0,0 days 00:01:14.618000,2.0,HARD,3.0,,,0 days 00:00:19.451000,0 days 00:00:35.251000,0 days 00:00:19.916000,3.0,1,True
LEC,16,26.0,0 days 00:01:14.714000,2.0,HARD,4.0,,,0 days 00:00:19.421000,0 days 00:00:35.402000,0 days 00:00:19.891000,3.0,1,True
LEC,16,27.0,0 days 00:01:14.819000,2.0,HARD,5.0,,,0 days 00:00:19.384000,0 days 00:00:35.463000,0 days 00:00:19.972000,3.0,1,True
LEC,16,28.0,0 days 00:01:14.849000,2.0,HARD,6.0,,,0 days 00:00:19.425000,0 days 00:00:35.519000,0 days 00:00:19.905000,2.0,1,True
LEC,16,29.0,0 days 00:01:14.205000,2.0,HARD,7.0,,,0 days 00:00:19.391000,0 days 00:00:35.168000,0 days 00:00:19.646000,2.0,1,True
LEC,16,30.0,0 days 00:01:15.131000,2.0,HARD,8.0,,,0 days 00:00:19.432000,0 days 00:00:35.598000,0 days 00:00:20.101000,2.0,1,True
LEC,16,31.0,0 days 00:01:16.773000,2.0,HARD,9.0,,,0 days 00:00:19.539000,0 days 00:00:36.835000,0 days 00:00:20.399000,2.0,1,True
LEC,16,32.0,0 days 00:01:16.418000,2.0,HARD,10.0,,,0 days 00:00:19.948000,0 days 00:00:36.351000,0 days 00:00:20.119000,2.0,1,True
LEC,16,33.0,0 days 00:01:15.515000,2.0,HARD,11.0,,,0 days 00:00:19.733000,0 days 00:00:35.914000,0 days 00:00:19.868000,2.0,1,True
LEC,16,34.0,0 days 00:01:14.980000,2.0,HARD,12.0,,,0 days 00:00:19.548000,0 days 00:00:35.618000,0 days 00:00:19.814000,2.0,1,True
LEC,16,35.0,0 days 00:01:14.349000,2.0,HARD,13.0,,,0 days 00:00:19.304000,0 days 00:00:35.311000,0 days 00:00:19.734000,2.0,1,True
LEC,16,36.0,0 days 00:01:14.055000,2.0,HARD,14.0,,,0 days 00:00:19.337000,0 days 00:00:35.063000,0 days 00:00:19.655000,2.0,1,True
LEC,16,37.0,0 days 00:01:14.105000,2.0,HARD,15.0,,,0 days 00:00:19.251000,0 days 00:00:35.202000,0 days 00:00:19.652000,2.0,1,True
LEC,16,38.0,0 days 00:01:14.570000,2.0,HARD,16.0,,,0 days 00:00:19.364000,0 days 00:00:35.376000,0 days 00:00:19.830000,2.0,12,True
LEC,16,39.0,0 days 00:01:14.140000,2.0,HARD,17.0,,,0 days 00:00:19.278000,0 days 00:00:35.190000,0 days 00:00:19.672000,2.0,1,True
LEC,16,40.0,0 days 00:01:14.056000,2.0,HARD,18.0,,,0 days 00:00:19.219000,0 days 00:00:35.094000,0 days 00:00:19.743000,2.0,1,True
LEC,16,41.0,0 days 00:01:14.835000,2.0,HARD,19.0,,,0 days 00:00:19.418000,0 days 00:00:35.406000,0 days 00:00:20.011000,2.0,1,True
LEC,16,42.0,0 days 00:01:15.133000,2.0,HARD,20.0,,,0 days 00:00:19.694000,0 days 00:00:35.573000,0 days 00:00:19.866000,2.0,1,True
LEC,16,43.0,0 days 00:01:14.556000,2.0,HARD,21.0,,,0 days 00:00:19.410000,0 days 00:00:35.327000,0 days 00:00:19.819000,2.0,1,True
LEC,16,44.0,0 days 00:01:14.265000,2.0,HARD,22.0,,,0 days 00:00:19.419000,0 days 00:00:35.154000,0 days 00:00:19.692000,2.0,1,True
LEC,16,45.0,0 days 00:01:14.210000,2.0,HARD,23.0,,,0 days 00:00:19.302000,0 days 00:00:35.232000,0 days 00:00:19.676000,2.0,1,True
LEC,16,46.0,0 days 00:01:14.339000,2.0,HARD,24.0,,,0 days 00:00:19.390000,0 days 00:00:35.275000,0 days 00:00:19.674000,2.0,1,True
LEC,16,47.0,0 days 00:01:14.534000,2.0,HARD,25.0,,,0 days 00:00:19.397000,0 days 00:00:35.357000,0 days 00:00:19.780000,2.0,1,True
LEC,16,48.0,0 days 00:01:14.731000,2.0,HARD,26.0,,,0 days 00:00:19.359000,0 days 00:00:35.489000,0 days 00:00:19.883000,2.0,1,True
LEC,16,51.0,0 days 00:01:14.368000,3.0,MEDIUM,5.0,,,0 days 00:00:19.521000,0 days 00:00:35.290000,0 days 00:00:19.557000,3.0,1,True
LEC,16,52.0,0 days 00:01:14.421000,3.0,MEDIUM,6.0,,,0 days 00:00:19.356000,0 days 00:00:35.143000,0 days 00:00:19.922000,3.0,1,True
LEC,16,53.0,0 days 00:01:15.407000,3.0,MEDIUM,7.0,,,0 days 00:00:19.479000,0 days 00:00:35.548000,0 days 00:00:20.380000,3.0,1,True
LEC,16,54.0,0 days 00:01:17.108000,3.0,MEDIUM,8.0,,,0 days 00:00:19.712000,0 days 00:00:37.217000,0 days 00:00:20.179000,3.0,1,True
LEC,16,55.0,0 days 00:01:14.497000,3.0,MEDIUM,9.0,,,0 days 00:00:19.395000,0 days 00:00:35.412000,0 days 00:00:19.690000,3.0,1,True
LEC,16,56.0,0 days 00:01:14.342000,3.0,MEDIUM,10.0,,,0 days 00:00:19.516000,0 days 00:00:35.049000,0 days 00:00:19.777000,3.0,1,True
LEC,16,57.0,0 days 00:01:14.442000,3.0,MEDIUM,11.0,,,0 days 00:00:19.432000,0 days 00:00:35.253000,0 days 00:00:19.757000,3.0,1,True
LEC,16,58.0,0 days 00:01:14.566000,3.0,MEDIUM,12.0,,,0 days 00:00:19.382000,0 days 00:00:35.370000,0 days 00:00:19.814000,3.0,1,True
LEC,16,59.0,0 days 00:01:14.707000,3.0,MEDIUM,13.0,,,0 days 00:00:19.482000,0 days 00:00:35.396000,0 days 00:00:19.829000,3.0,1,True
LEC,16,60.0,0 days 00:01:15.441000,3.0,MEDIUM,14.0,,,0 days 00:00:19.586000,0 days 00:00:35.761000,0 days 00:00:20.094000,3.0,1,True
LEC,16,61.0,0 days 00:01:15.405000,3.0,MEDIUM,15.0,,,0 days 00:00:19.841000,0 days 00:00:35.716000,0 days 00:00:19.848000,3.0,1,True
LEC,16,62.0,0 days 00:01:15.646000,3.0,MEDIUM,16.0,,,0 days 00:00:19.728000,0 days 00:00:35.895000,0 days 00:00:20.023000,3.0,1,True
LEC,16,63.0,0 days 00:01:15.365000,3.0,MEDIUM,17.0,,,0 days 00:00:19.608000,0 days 00:00:35.805000,0 days 00:00:19.952000,3.0,1,True
LEC,16,64.0,0 days 00:01:15.269000,3.0,MEDIUM,18.0,,,0 days 00:00:19.472000,0 days 00:00:35.768000,0 days 00:00:20.029000,3.0,1,True
LEC,16,65.0,0 days 00:01:15.395000,3.0,MEDIUM,19.0,,,0 days 00:00:19.567000,0 days 00:00:35.972000,0 days 00:00:19.856000,3.0,1,True
LEC,16,66.0,0 days 00:01:14.915000,3.0,MEDIUM,20.0,,,0 days 00:00:19.627000,0 days 00:00:35.498000,0 days 00:00:19.790000,3.0,1,True
LEC,16,67.0,0 days 00:01:14.925000,3.0,MEDIUM,21.0,,,0 days 00:00:19.537000,0 days 00:00:35.464000,0 days 00:00:19.924000,3.0,1,True
LEC,16,68.0,0 days 00:01:15.636000,3.0,MEDIUM,22.0,,,0 days 00:00:19.577000,0 days 00:00:35.956000,0 days 00:00:20.103000,3.0,1,True
LEC,16,69.0,0 days 00:01:16.104000,3.0,MEDIUM,23.0,,,0 days 00:00:19.867000,0 days 00:00:36.076000,0 days 00:00:20.161000,3.0,1,True
LEC,16,70.0,0 days 00:01:16.050000,3.0,MEDIUM,24.0,,,0 days 00:00:19.699000,0 days 00:00:36.094000,0 days 00:00:20.257000,3.0,1,True
LEC,16,71.0,0 days 00:01:16.310000,3.0,MEDIUM,25.0,,,0 days 00:00:19.751000,0 days 00:00:36.139000,0 days 00:00:20.420000,3.0,1,True
LEC,16,72.0,0 days 00:01:16.479000,3.0,MEDIUM,26.0,,,0 days 00:00:19.908000,0 days 00:00:36.334000,0 days 00:00:20.237000,3.0,1,True
LEC,16,73.0,0 days 00:01:16.349000,3.0,MEDIUM,27.0,,,0 days 00:00:19.900000,0 days 00:00:36.260000,0 days 00:00:20.189000,3.0,1,True
LEC,16,74.0,0 days 00:01:16.248000,3.0,MEDIUM,28.0,,,0 days 00:00:19.738000,0 days 00:00:36.264000,0 days 00:00:20.246000,3.0,1,True
LEC,16,75.0,0 days 00:01:16.343000,3.0,MEDIUM,29.0,,,0 days 00:00:19.854000,0 days 00:00:36.252000,0 days 00:00:20.237000,3.0,1,True
LEC,16,76.0,0 days 00:01:15.963000,3.0,MEDIUM,30.0,,,0 days 00:00:19.602000,0 days 00:00:36.078000,0 days 00:00:20.283000,3.0,1,True
LEC,16,77.0,0 days 00:01:16.110000,3.0,MEDIUM,31.0,,,0 days 00:00:19.785000,0 days 00:00:36.111000,0 days 00:00:20.214000,2.0,1,True
LEC,16,78.0,0 days 00:01:15.369000,3.0,MEDIUM,32.0,,,0 days 00:00:19.466000,0 days 00:00:35.723000,0 days 00:00:20.180000,2.0,1,True
NOR,4,5.0,0 days 00:01:18.050000,1.0,MEDIUM,5.0,,,0 days 00:00:20.559000,0 days 00:00:36.559000,0 days 00:00:20.932000,1.0,1,True
NOR,4,6.0,0 days 00:01:19.172000,1.0,MEDIUM,6.0,,,0 days 00:00:20.643000,0 days 00:00:37.367000,0 days 00:00:21.162000,1.0,1,True
NOR,4,7.0,0 days 00:01:18.470000,1.0,MEDIUM,7.0,,,0 days 00:00:20.536000,0 days 00:00:37.171000,0 days 00:00:20.763000,1.0,1,True
NOR,4,8.0,0 days 00:01:17.626000,1.0,MEDIUM,8.0,,,0 days 00:00:20.324000,0 days 00:00:36.551000,0 days 00:00:20.751000,1.0,12,True
NOR,4,9.0,0 days 00:01:22.148000,1.0,MEDIUM,9.0,,,0 days 00:00:20.524000,0 days 00:00:40.374000,0 days 00:00:21.250000,1.0,2,True
NOR,4,10.0,0 days 00:01:20.385000,1.0,MEDIUM,10.0,,,0 days 00:00:20.486000,0 days 00:00:38.781000,0 days 00:00:21.118000,1.0,2,True
NOR,4,11.0,0 days 00:01:19.771000,1.0,MEDIUM,11.0,,,0 days 00:00:20.086000,0 days 00:00:38.999000,0 days 00:00:20.686000,1.0,21,True
NOR,4,12.0,0 days 00:01:16.300000,1.0,MEDIUM,12.0,,,0 days 00:00:20.126000,0 days 00:00:35.936000,0 days 00:00:20.238000,1.0,1,True
NOR,4,13.0,0 days 00:01:15.988000,1.0,MEDIUM,13.0,,,0 days 00:00:20.017000,0 days 00:00:35.712000,0 days 00:00:20.259000,1.0,1,True
NOR,4,14.0,0 days 00:01:16.122000,1.0,MEDIUM,14.0,,,0 days 00:00:19.931000,0 days 00:00:35.991000,0 days 00:00:20.200000,1.0,1,True
NOR,4,15.0,0 days 00:01:15.673000,1.0,MEDIUM,15.0,,,0 days 00:00:19.875000,0 days 00:00:35.541000,0 days 00:00:20.257000,1.0,1,True
NOR,4,16.0,0 days 00:01:14.914000,1.0,MEDIUM,16.0,,,0 days 00:00:19.840000,0 days 00:00:35.192000,0 days 00:00:19.882000,1.0,1,True
NOR,4,17.0,0 days 00:01:14.659000,1.0,MEDIUM,17.0,,,0 days 00:00:19.718000,0 days 00:00:35.035000,0 days 00:00:19.906000,1.0,1,True
NOR,4,18.0,0 days 00:01:15.280000,1.0,MEDIUM,18.0,,,0 days 00:00:19.776000,0 days 00:00:35.567000,0 days 00:00:19.937000,1.0,1,True
NOR,4,21.0,0 days 00:01:15.259000,2.0,HARD,2.0,,,0 days 00:00:20.210000,0 days 00:00:35.375000,0 days 00:00:19.674000,3.0,1,True
NOR,4,22.0,0 days 00:01:14.846000,2.0,HARD,3.0,,,0 days 00:00:19.655000,0 days 00:00:35.312000,0 days 00:00:19.879000,2.0,1,True
NOR,4,23.0,0 days 00:01:15.315000,2.0,HARD,4.0,,,0 days 00:00:20.066000,0 days 00:00:35.223000,0 days 00:00:20.026000,2.0,1,True
NOR,4,24.0,0 days 00:01:15.220000,2.0,HARD,5.0,,,0 days 00:00:19.870000,0 days 00:00:35.356000,0 days 00:00:19.994000,2.0,1,True
NOR,4,25.0,0 days 00:01:14.400000,2.0,HARD,6.0,,,0 days 00:00:19.578000,0 days 00:00:34.961000,0 days 00:00:19.861000,2.0,1,True
NOR,4,26.0,0 days 00:01:14.727000,2.0,HARD,7.0,,,0 days 00:00:19.749000,0 days 00:00:35.153000,0 days 00:00:19.825000,2.0,1,True
NOR,4,27.0,0 days 00:01:14.622000,2.0,HARD,8.0,,,0 days 00:00:19.588000,0 days 00:00:35.171000,0 days 00:00:19.863000,2.0,1,True
NOR,4,28.0,0 days 00:01:14.618000,2.0,HARD,9.0,,,0 days 00:00:19.508000,0 days 00:00:35.151000,0 days 00:00:19.959000,1.0,1,True
NOR,4,29.0,0 days 00:01:15.777000,2.0,HARD,10.0,,,0 days 00:00:19.716000,0 days 00:00:35.834000,0 days 00:00:20.227000,1.0,1,True
NOR,4,30.0,0 days 00:01:17.259000,2.0,HARD,11.0,,,0 days 00:00:19.932000,0 days 00:00:36.898000,0 days 00:00:20.429000,1.0,1,True
NOR,4,31.0,0 days 00:01:16.797000,2.0,HARD,12.0,,,0 days 00:00:20.029000,0 days 00:00:36.233000,0 days 00:00:20.535000,1.0,1,True
NOR,4,32.0,0 days 00:01:14.711000,2.0,HARD,13.0,,,0 days 00:00:19.694000,0 days 00:00:35.206000,0 days 00:00:19.811000,1.0,1,True
NOR,4,33.0,0 days 00:01:14.642000,2.0,HARD,14.0,,,0 days 00:00:19.740000,0 days 00:00:35.193000,0 days 00:00:19.709000,1.0,1,True
NOR,4,34.0,0 days 00:01:14.689000,2.0,HARD,15.0,,,0 days 00:00:19.550000,0 days 00:00:35.351000,0 days 00:00:19.788000,1.0,1,True
NOR,4,35.0,0 days 00:01:14.184000,2.0,HARD,16.0,,,0 days 00:00:19.497000,0 days 00:00:34.985000,0 days 00:00:19.702000,1.0,1,True
NOR,4,36.0,0 days 00:01:14.785000,2.0,HARD,17.0,,,0 days 00:00:19.705000,0 days 00:00:35.261000,0 days 00:00:19.819000,1.0,1,True
NOR,4,37.0,0 days 00:01:14.670000,2.0,HARD,18.0,,,0 days 00:00:19.654000,0 days 00:00:35.272000,0 days 00:00:19.744000,1.0,1,True
NOR,4,38.0,0 days 00:01:14.907000,2.0,HARD,19.0,,,0 days 00:00:19.606000,0 days 00:00:35.094000,0 days 00:00:20.207000,1.0,12,True
NOR,4,39.0,0 days 00:01:14.141000,2.0,HARD,20.0,,,0 days 00:00:19.465000,0 days 00:00:34.981000,0 days 00:00:19.695000,1.0,1,True
NOR,4,40.0,0 days 00:01:15.237000,2.0,HARD,21.0,,,0 days 00:00:19.396000,0 days 00:00:35.370000,0 days 00:00:20.471000,1.0,1,True
NOR,4,41.0,0 days 00:01:14.026000,2.0,HARD,22.0,,,0 days 00:00:19.379000,0 days 00:00:34.994000,0 days 00:00:19.653000,1.0,1,True
NOR,4,42.0,0 days 00:01:14.419000,2.0,HARD,23.0,,,0 days 00:00:19.533000,0 days 00:00:35.114000,0 days 00:00:19.772000,1.0,1,True
NOR,4,43.0,0 days 00:01:14.174000,2.0,HARD,24.0,,,0 days 00:00:19.567000,0 days 00:00:34.939000,0 days 00:00:19.668000,1.0,1,True
NOR,4,44.0,0 days 00:01:13.872000,2.0,HARD,25.0,,,0 days 00:00:19.349000,0 days 00:00:34.852000,0 days 00:00:19.671000,1.0,1,True
NOR,4,45.0,0 days 00:01:14.384000,2.0,HARD,26.0,,,0 days 00:00:19.439000,0 days 00:00:35.214000,0 days 00:00:19.731000,1.0,1,True
NOR,4,46.0,0 days 00:01:14.177000,2.0,HARD,27.0,,,0 days 00:00:19.377000,0 days 00:00:35.149000,0 days 00:00:19.651000,1.0,1,True
NOR,4,47.0,0 days 00:01:14.357000,2.0,HARD,28.0,,,0 days 00:00:19.352000,0 days 00:00:35.102000,0 days 00:00:19.903000,1.0,1,True
NOR,4,48.0,0 days 00:01:15.701000,2.0,HARD,29.0,,,0 days 00:00:19.519000,0 days 00:00:35.861000,0 days 00:00:20.321000,1.0,1,True
NOR,4,49.0,0 days 00:01:16.684000,2.0,HARD,30.0,,,0 days 00:00:19.777000,0 days 00:00:36.452000,0 days 00:00:20.455000,1.0,1,True
NOR,4,52.0,0 days 00:01:15.039000,3.0,HARD,2.0,,,0 days 00:00:19.648000,0 days 00:00:35.496000,0 days 00:00:19.895000,2.0,1,True
NOR,4,53.0,0 days 00:01:15.848000,3.0,HARD,3.0,,,0 days 00:00:19.664000,0 days 00:00:35.818000,0 days 00:00:20.366000,2.0,1,True
NOR,4,54.0,0 days 00:01:16.308000,3.0,HARD,4.0,,,0 days 00:00:19.850000,0 days 00:00:36.381000,0 days 00:00:20.077000,2.0,1,True
NOR,4,55.0,0 days 00:01:14.993000,3.0,HARD,5.0,,,0 days 00:00:19.387000,0 days 00:00:35.797000,0 days 00:00:19.809000,2.0,1,True
NOR,4,56.0,0 days 00:01:14.821000,3.0,HARD,6.0,,,0 days 00:00:19.646000,0 days 00:00:35.539000,0 days 00:00:19.636000,2.0,1,True
NOR,4,57.0,0 days 00:01:14.676000,3.0,HARD,7.0,,,0 days 00:00:19.504000,0 days 00:00:35.314000,0 days 00:00:19.858000,2.0,1,True
NOR,4,58.0,0 days 00:01:15.159000,3.0,HARD,8.0,,,0 days 00:00:19.635000,0 days 00:00:35.533000,0 days 00:00:19.991000,2.0,1,True
NOR,4,59.0,0 days 00:01:15.107000,3.0,HARD,9.0,,,0 days 00:00:19.534000,0 days 00:00:35.685000,0 days 00:00:19.888000,2.0,1,True
NOR,4,60.0,0 days 00:01:15.584000,3.0,HARD,10.0,,,0 days 00:00:19.631000,0 days 00:00:35.807000,0 days 00:00:20.146000,2.0,1,True
NOR,4,61.0,0 days 00:01:15.199000,3.0,HARD,11.0,,,0 days 00:00:19.730000,0 days 00:00:35.603000,0 days 00:00:19.866000,2.0,1,True
NOR,4,62.0,0 days 00:01:15.514000,3.0,HARD,12.0,,,0 days 00:00:19.577000,0 days 00:00:36.059000,0 days 00:00:19.878000,2.0,1,True
NOR,4,63.0,0 days 00:01:15.301000,3.0,HARD,13.0,,,0 days 00:00:19.599000,0 days 00:00:35.715000,0 days 00:00:19.987000,2.0,1,True
NOR,4,64.0,0 days 00:01:15.313000,3.0,HARD,14.0,,,0 days 00:00:19.584000,0 days 00:00:35.823000,0 days 00:00:19.906000,2.0,1,True
NOR,4,65.0,0 days 00:01:15.478000,3.0,HARD,15.0,,,0 days 00:00:19.616000,0 days 00:00:36.060000,0 days 00:00:19.802000,2.0,1,True
NOR,4,66.0,0 days 00:01:14.968000,3.0,HARD,16.0,,,0 days 00:00:19.627000,0 days 00:00:35.617000,0 days 00:00:19.724000,2.0,1,True
NOR,4,67.0,0 days 00:01:15.007000,3.0,HARD,17.0,,,0 days 00:00:19.644000,0 days 00:00:35.656000,0 days 00:00:19.707000,2.0,1,True
NOR,4,68.0,0 days 00:01:15.615000,3.0,HARD,18.0,,,0 days 00:00:19.611000,0 days 00:00:36.066000,0 days 00:00:19.938000,2.0,1,True
NOR,4,69.0,0 days 00:01:15.984000,3.0,HARD,19.0,,,0 days 00:00:19.952000,0 days 00:00:36.223000,0 days 00:00:19.809000,2.0,1,True
NOR,4,70.0,0 days 00:01:16.238000,3.0,HARD,20.0,,,0 days 00:00:19.813000,0 days 00:00:36.392000,0 days 00:00:20.033000,2.0,1,True
NOR,4,71.0,0 days 00:01:16.362000,3.0,HARD,21.0,,,0 days 00:00:19.809000,0 days 00:00:36.315000,0 days 00:00:20.238000,2.0,1,True
NOR,4,72.0,0 days 00:01:16.380000,3.0,HARD,22.0,,,0 days 00:00:19.796000,0 days 00:00:36.583000,0 days 00:00:20.001000,2.0,1,True
NOR,4,73.0,0 days 00:01:16.355000,3.0,HARD,23.0,,,0 days 00:00:19.899000,0 days 00:00:36.501000,0 days 00:00:19.955000,2.0,1,True
NOR,4,74.0,0 days 00:01:16.287000,3.0,HARD,24.0,,,0 days 00:00:19.624000,0 days 00:00:36.630000,0 days 00:00:20.033000,2.0,1,True
NOR,4,75.0,0 days 00:01:16.405000,3.0,HARD,25.0,,,0 days 00:00:19.720000,0 days 00:00:36.667000,0 days 00:00:20.018000,2.0,1,True
NOR,4,76.0,0 days 00:01:15.836000,3.0,HARD,26.0,,,0 days 00:00:19.502000,0 days 00:00:36.260000,0 days 00:00:20.074000,2.0,1,True
NOR,4,77.0,0 days 00:01:15.717000,3.0,HARD,27.0,,,0 days 00:00:19.726000,0 days 00:00:36.279000,0 days 00:00:19.712000,1.0,1,True
NOR,4,78.0,0 days 00:01:13.221000,3.0,HARD,28.0,,,0 days 00:00:19.145000,0 days 00:00:34.697000,0 days 00:00:19.379000,1.0,1,True
OCO,31,5.0,0 days 00:01:20.666000,1.0,MEDIUM,5.0,,,0 days 00:00:21.232000,0 days 00:00:38.039000,0 days 00:00:21.395000,8.0,1,True
OCO,31,6.0,0 days 00:01:20.506000,1.0,MEDIUM,6.0,,,0 days 00:00:21.421000,0 days 00:00:37.785000,0 days 00:00:21.300000,8.0,1,True
OCO,31,7.0,0 days 00:01:20.545000,1.0,MEDIUM,7.0,,,0 days 00:00:21.553000,0 days 00:00:37.696000,0 days 00:00:21.296000,8.0,1,True
OCO,31,8.0,0 days 00:01:19.207000,1.0,MEDIUM,8.0,,,0 days 00:00:21.235000,0 days 00:00:37.131000,0 days 00:00:20.841000,8.0,12,True
OCO,31,9.0,0 days 00:01:22.712000,1.0,MEDIUM,9.0,,,0 days 00:00:20.818000,0 days 00:00:40.656000,0 days 00:00:21.238000,8.0,2,True
OCO,31,10.0,0 days 00:01:20.330000,1.0,MEDIUM,10.0,,,0 days 00:00:20.367000,0 days 00:00:39.100000,0 days 00:00:20.863000,8.0,2,True
OCO,31,11.0,0 days 00:01:17.319000,1.0,MEDIUM,11.0,,,0 days 00:00:20.474000,0 days 00:00:36.288000,0 days 00:00:20.557000,8.0,21,True
OCO,31,12.0,0 days 00:01:17.358000,1.0,MEDIUM,12.0,,,0 days 00:00:20.435000,0 days 00:00:36.337000,0 days 00:00:20.586000,8.0,1,True
OCO,31,13.0,0 days 00:01:17.241000,1.0,MEDIUM,13.0,,,0 days 00:00:20.454000,0 days 00:00:36.265000,0 days 00:00:20.522000,8.0,1,True
OCO,31,14.0,0 days 00:01:16.453000,1.0,MEDIUM,14.0,,,0 days 00:00:20.265000,0 days 00:00:35.920000,0 days 00:00:20.268000,7.0,1,True
OCO,31,15.0,0 days 00:01:16.577000,1.0,MEDIUM,15.0,,,0 days 00:00:20.254000,0 days 00:00:36.008000,0 days 00:00:20.315000,7.0,1,True
OCO,31,18.0,0 days 00:01:15.774000,2.0,MEDIUM,6.0,,,0 days 00:00:20.058000,0 days 00:00:35.619000,0 days 00:00:20.097000,8.0,1,True
OCO,31,19.0,0 days 00:01:16.740000,2.0,MEDIUM,7.0,,,0 days 00:00:20.229000,0 days 00:00:36.185000,0 days 00:00:20.326000,7.0,1,True
OCO,31,20.0,0 days 00:01:16.599000,2.0,MEDIUM,8.0,,,0 days 00:00:20.106000,0 days 00:00:36.050000,0 days 00:00:20.443000,7.0,1,True
OCO,31,21.0,0 days 00:01:17.503000,2.0,MEDIUM,9.0,,,0 days 00:00:20.353000,0 days 00:00:36.552000,0 days 00:00:20.598000,7.0,1,True
OCO,31,22.0,0 days 00:01:18.500000,2.0,MEDIUM,10.0,,,0 days 00:00:20.915000,0 days 00:00:36.690000,0 days 00:00:20.895000,7.0,1,True
OCO,31,23.0,0 days 00:01:18.075000,2.0,MEDIUM,11.0,,,0 days 00:00:20.876000,0 days 00:00:36.624000,0 days 00:00:20.575000,7.0,1,True
OCO,31,24.0,0 days 00:01:17.911000,2.0,MEDIUM,12.0,,,0 days 00:00:20.890000,0 days 00:00:36.443000,0 days 00:00:20.578000,7.0,1,True
OCO,31,25.0,0 days 00:01:17.720000,2.0,MEDIUM,13.0,,,0 days 00:00:20.780000,0 days 00:00:36.314000,0 days 00:00:20.626000,7.0,1,True
OCO,31,26.0,0 days 00:01:16.527000,2.0,MEDIUM,14.0,,,0 days 00:00:20.253000,0 days 00:00:35.875000,0 days 00:00:20.399000,7.0,1,True
OCO,31,27.0,0 days 00:01:16.705000,2.0,MEDIUM,15.0,,,0 days 00:00:20.106000,0 days 00:00:36.304000,0 days 00:00:20.295000,7.0,1,True
OCO,31,30.0,0 days 00:01:15.796000,3.0,HARD,2.0,,,0 days 00:00:20.146000,0 days 00:00:35.695000,0 days 00:00:19.955000,10.0,1,True
OCO,31,31.0,0 days 00:01:15.430000,3.0,HARD,3.0,,,0 days 00:00:19.890000,0 days 00:00:35.659000,0 days 00:00:19.881000,9.0,1,True
OCO,31,32.0,0 days 00:01:15.503000,3.0,HARD,4.0,,,0 days 00:00:19.884000,0 days 00:00:35.614000,0 days 00:00:20.005000,8.0,1,True
